baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT2G03370	87.9747498897983	1.55695903045006	0.363708224993427	4.28079136917566	1.86229885331186e-05	0.000699704842613368
AT2G04910	16.9226526276944	-1.67846239019459	0.569850139736034	-2.94544525508423	0.0032249021093635	0.0442727811471057
AT2G05400	179.136980879832	-1.55080662582745	0.301706240082566	-5.14012115030518	2.74561381947357e-07	1.83334750145585e-05
AT2G15020	2386.83942519647	4.9527771601398	0.444675556552396	11.1379568477725	8.19784650005171e-29	9.04400683010053e-26
AT2G15555	75.558741125543	-3.79723714761074	1.02422746355853	-3.70741586484881	0.000209384947218137	0.00517325574558229
AT2G16890	2152.58743002176	1.74583037558162	0.143298122407547	12.183204819784	3.81971698425819e-34	5.70126463285691e-31
AT2G17060	215.64816650899	1.01792526134591	0.332477124009544	3.06163999817532	0.0022012802558077	0.032856050124038
AT2G17270	1559.05255700478	1.24655122356382	0.176477574441809	7.06351063304564	1.62347771955838e-12	3.55121755655812e-10
AT2G17845	178.807292153919	-1.60472491263241	0.513576436083787	-3.12460775044322	0.00178042301063626	0.0278866996740027
AT2G18120	77.9525860438988	1.84392539327799	0.455473843805071	4.04836725172551	5.15761734215866e-05	0.00163996719849541
AT2G07085	4444.17206023522	-1.21523312122249	0.256354064789514	-4.74044802925316	2.13246147169462e-06	0.000107787006738604
AT2G20340	2297.32004275663	1.06931920472117	0.217616172746916	4.91378554830466	8.93344635711797e-07	5.10633905127026e-05
AT2G21200	447.10523403044	1.0322810259458	0.354199290349282	2.9144073804548	0.00356364535627033	0.0478940345709764
AT2G21210	675.036999373141	1.00021407738858	0.226112871410575	4.42351676465333	9.71070927779823e-06	0.000401956830693071
AT2G21320	972.423411216818	1.40603787666499	0.365946731911377	3.84219274024148	0.0001219400178695	0.00333057697892432
AT2G21970	6883.38247124976	1.81247438640749	0.260809871288143	6.94940869168661	3.66820448177574e-12	7.56723744069736e-10
AT2G22060	23.116054938666	-1.68492005220176	0.514419669933833	-3.27538029877139	0.00105519821068523	0.0187891925599488
AT2G22590	190.843897854356	4.69753486172455	0.632717817720334	7.42437581203205	1.13313003316559e-13	3.02653068016249e-11
AT2G23000	443.034511470424	2.36340572251991	0.308675777971788	7.65659598575926	1.90926068979335e-14	5.69948008739017e-12
AT2G23180	361.06035043539	1.42889298085237	0.159307694922418	8.96939084799534	2.98158771216992e-19	1.57614180434583e-16
AT2G23321	71.0124275332692	-1.12409883724509	0.344200296129706	-3.2658276296819	0.00109144664725922	0.0192992106115369
AT2G23910	1962.68576763096	1.64230966496141	0.176740970630715	9.29218425756453	1.51153976216144e-20	8.71677498297371e-18
AT2G25530	2571.50418422157	2.00500540739846	0.158581055534833	12.6434106560607	1.21659820566449e-36	2.37461252850238e-33
AT2G25780	62.0178553300094	1.19979978049444	0.32920637456528	3.64452171401233	0.000267889518810043	0.00629974851741058
AT2G26010	7425.08571807507	-1.8307998490756	0.430229852519459	-4.25539938326987	2.08676190486575e-05	0.000774115446989234
AT2G26020	1837.86125858044	-2.10567210902745	0.478498698027256	-4.40058064464683	1.07961593616369e-05	0.000439713880645544
AT2G26410	226.078736088953	1.15718477655134	0.385402628722494	3.00253472683127	0.00267741424266005	0.0383390005605283
AT2G26550	7852.75884513361	-1.23516731771483	0.148007749166274	-8.34528816681908	7.10404484914623e-17	2.86123863495613e-14
AT2G26620	140.738590601992	-1.00426273758771	0.29285856535123	-3.42917317915316	0.000605423088914528	0.012134285511941
AT2G27120	24.9264424163912	-1.82344934314948	0.603786193983441	-3.02002490504028	0.00252753900953103	0.036626941649252
AT2G27420	45.1535944349214	4.44479064118061	0.918554055322458	4.83889937170901	1.30560125648677e-06	7.06834141644318e-05
AT2G27820	1657.06851042621	1.29564599946269	0.228973883832173	5.65848811130068	1.52712292611484e-08	1.43515618989771e-06
AT2G28625	197.449311805301	-1.47631311795771	0.353877815621667	-4.17181595677094	3.02181672053655e-05	0.0010541626916356
AT2G08285	113.364665418656	-1.48694341605134	0.255555552784027	-5.81847429982463	5.93871883407012e-09	6.21368026063927e-07
AT2G28990	279.015033074414	1.57448447826214	0.376815285300908	4.17839864697851	2.93568766683323e-05	0.00103171937476768
AT2G29000	70.8493082059144	1.18468145046148	0.355791955660954	3.32970274232508	0.000869387447846538	0.0161256119164167
AT2G29090	2950.73631550405	2.33419785795499	0.447640381156863	5.21444882144587	1.84364593144592e-07	1.28518329298101e-05
AT2G30520	27520.492421651	1.42988673278338	0.221844416587183	6.44544836773678	1.15259161223351e-10	1.75124907597683e-08
AT2G31780	28.5262239355197	-1.83990670044425	0.532166819148537	-3.45738710915515	0.000545440717309211	0.011152306817892
AT2G31850	175.89053445391	-1.25279518393638	0.321854110629557	-3.89243182722094	9.92443922925603e-05	0.00280426192653833
AT2G31953	144.029915611926	-1.2193773818995	0.258658937612674	-4.71422867948777	2.42628058359883e-06	0.00011977518196155
AT2G32200	2314.77866207037	-1.18478977266358	0.151335080142846	-7.82891694077306	4.92090589518102e-15	1.58054514157371e-12
AT2G32210	16219.2293323745	-1.20874800922056	0.113888923855517	-10.6133938955645	2.58196486334887e-26	2.4264732015783e-23
AT2G32235	5095.79900661217	-1.38619561699147	0.12150082227558	-11.4089402115106	3.77298104028736e-30	4.35161913255689e-27
AT2G32800	3616.29279212676	-1.06473919435007	0.255216867133442	-4.17189978981038	3.02070489090416e-05	0.0010541626916356
AT2G32820	89.7267516690573	-1.31719528443756	0.260047067904063	-5.06521875079747	4.07931639954233e-07	2.61385288691886e-05
AT2G33100	22747.3849593575	-1.13289952311402	0.209893635758921	-5.3974934448	6.7578342024327e-08	5.37533808942092e-06
AT2G33250	2642.01853645184	1.19250565771723	0.256955528109388	4.64090290834128	3.46890096797885e-06	0.000164831260602051
AT2G33260	704.442938599498	1.00556018685262	0.25445995061897	3.95174244279544	7.75842169638281e-05	0.00230248177922827
AT2G33530	2732.25980930729	1.0533323336302	0.219487505395775	4.79905373989674	1.59417019271083e-06	8.42718218121762e-05
AT2G34080	540.75901615415	1.42749712590361	0.163854447572049	8.71198278140068	2.98605048033372e-18	1.37760081614523e-15
AT2G08650	78.2094485353665	2.05055387182476	0.307441473106928	6.66973733602811	2.56261650257413e-11	4.54712105848363e-09
AT2G36260	144.219909255898	-1.27224494736187	0.265409837784643	-4.79351088859858	1.63887559709321e-06	8.6275579669384e-05
AT2G36630	1175.34904574387	1.65408781839641	0.357879557177238	4.62191199587641	3.80219316287611e-06	0.000178291107172828
AT2G36690	9905.64703923479	-1.21551631600091	0.217111987939089	-5.59856840490047	2.1612912119459e-08	1.95162289010374e-06
AT2G36695	141.465900532506	-1.04349402589632	0.263158170002335	-3.96527315069512	7.33119456820811e-05	0.0022014406032392
AT2G36750	1362.18615653176	2.84604410892662	0.389667981919443	7.30376690152334	2.79820981788178e-13	6.96095842342472e-11
AT2G36800	14549.535004518	1.2362469256876	0.19340657046041	6.39195929458173	1.63773502277885e-10	2.39795917321995e-08
AT2G36870	1602.07827047235	1.89006956787284	0.242735344912929	7.78654451229926	6.88666657441747e-15	2.15731206986752e-12
AT2G36970	1152.0948441997	1.2451496893235	0.27266062422418	4.56666485256686	4.95545349319909e-06	0.000222548100772449
AT2G37430	13581.5980132485	-1.20702658602548	0.337822956408533	-3.57295607988762	0.000352973980537125	0.00786335538380071
AT2G37435	339.638711018613	-2.22075661524737	0.274202017721131	-8.09897984596863	5.54219638547398e-16	2.02596848654443e-13
AT2G37770	127.777480202247	1.03909083432049	0.353586048668297	2.93872124829018	0.00329569337629971	0.0450808214179132
AT2G37970	7690.48264477305	1.56853760582193	0.173290759567011	9.05147862321756	1.41045279498255e-19	7.78018026519286e-17
AT2G38210	2353.00128057723	2.62956299884305	0.369963122606677	7.10763543219048	1.18047879962916e-12	2.65074947449471e-10
AT2G38230	20992.3143075957	1.72149114827231	0.370764020444161	4.64309116674814	3.43234804934348e-06	0.00016370751767677
AT2G39518	3273.30698260739	-1.28206648829458	0.280437957054942	-4.5716582083195	4.83879748664023e-06	0.00021808107890943
AT2G40460	1165.11271045357	1.57428155227204	0.240293926855342	6.55148289794176	5.69685131063895e-11	9.57297385140084e-09
AT2G40990	145.209402888532	-1.10730454946909	0.199652316005162	-5.54616431016234	2.92004434686556e-08	2.5201770495703e-06
AT2G41040	2960.18444716955	1.70556579927592	0.377556914379619	4.51737402843862	6.26112532748158e-06	0.000273913438033651
AT2G41312	206.4356533568	1.32685237368835	0.279827195895676	4.74168484389565	2.11948154149079e-06	0.000107559449267575
AT2G41330	239.353330399708	1.00805968639628	0.217701598615109	4.63046524604768	3.64845019581072e-06	0.000172394367352888
AT2G41445	1225.65918188989	-1.2003293883404	0.31342106235393	-3.82976619160626	0.000128265069122674	0.00345865872892533
AT2G41450	3810.84270843552	-1.60556901943811	0.235136857776865	-6.82823201185127	8.59674766837556e-12	1.65252935861637e-09
AT2G41451	295.992920605646	-2.48355161770602	0.354222192437081	-7.01128181895932	2.36144524038658e-12	4.99327596079742e-10
AT2G41470	565.454701258558	-1.16667395897007	0.144214350540931	-8.08986036822279	5.9733169575734e-16	2.13474569692208e-13
AT2G41610	58.6453128193165	-1.44477963163363	0.370109877583733	-3.90365056200579	9.47525590352457e-05	0.00269534914009005
AT2G42340	534.502059822113	-1.27376799399785	0.170233679766556	-7.48246760420488	7.29398784839011e-14	2.03382030401154e-11
AT2G42540	704.719106331636	1.85009776290996	0.467124837165791	3.96060670662504	7.47595763094117e-05	0.00223696873735261
AT2G43050	773.58057511169	1.31312306830455	0.365382006261599	3.59383616544162	0.000325844771211249	0.00740858891103427
AT2G43890	600.818827346934	1.83122496577197	0.518889266382841	3.52912477557568	0.000416936497335039	0.00904991161965721
AT2G43900	13031.3738045695	1.43938292375781	0.290072738358751	4.96214477755452	6.9718995197804e-07	4.1722872267667e-05
AT2G44070	1255.49448824545	-1.43355850652132	0.464112051551639	-3.08881982643758	0.00200953267921664	0.0305694737424719
AT2G44800	58.9157425884175	-1.34668742113447	0.372931095253977	-3.61108912148325	0.000304913852698007	0.00699537441081304
AT2G09565	49.8026385235901	-1.12419670369548	0.335573535505967	-3.35007557136606	0.000807895155075011	0.0151511690058192
AT2G46130	60.3496905942113	1.67435842602915	0.499543890070641	3.35177440723453	0.000802954197034957	0.0151255826247699
AT2G46270	6914.39937276115	1.56633319834245	0.114135279352401	13.7234797796944	7.34536704634943e-43	2.07090381593412e-39
AT2G46300	102.226821679934	1.85568262216585	0.469871824000498	3.9493379414976	7.83676466705093e-05	0.00232030416174738
AT2G09715	30.6003642751657	-1.98964681718455	0.58617154679189	-3.39430807939053	0.000688022454424967	0.0134498318633121
AT2G46340	24909.7247818953	1.18403971504524	0.222081999179053	5.33154294099545	9.73817870166399e-08	7.48777413260673e-06
AT2G46420	6864.43136234446	1.64905097311062	0.190707789791347	8.64700374806316	5.28692346183543e-18	2.35351571790548e-15
AT2G46790	1954.72961150763	1.78070017207232	0.264843016945537	6.72360628046504	1.77281064561895e-11	3.236208440427e-09
AT2G47460	5722.2801921389	2.2738324172457	0.234267608760879	9.70613235552613	2.83906112816109e-22	1.89574571226209e-19
AT4G00050	2287.29389098269	2.57958904995194	0.376688672641431	6.84806642011091	7.48548120630252e-12	1.46105077022093e-09
AT4G01250	7632.39679474836	-1.10723883059809	0.163420356260184	-6.77540335816694	1.24059647947904e-11	2.31462463752214e-09
AT4G01660	7059.32711269624	1.20992470011097	0.151421601672261	7.9904365476846	1.34461759679427e-15	4.67374341110381e-13
AT4G02420	508.121119831021	1.11210764682942	0.271362870266777	4.09823070391359	4.16320226804594e-05	0.00138268448101306
AT4G03290	23.0785451796649	2.12744525164172	0.730173797893955	2.91361489247891	0.00357270342311666	0.0479649611947947
AT4G04025	280.542065562885	1.4417779009806	0.31047854624512	4.64372794325806	3.42178082812437e-06	0.000163510860137152
AT4G04750	1633.04374254707	1.58296838237353	0.205501594362851	7.70294939696918	1.32961023571205e-14	4.0647626651756e-12
AT4G04840	6457.22319002082	2.57046221081267	0.457019909191105	5.62439876057526	1.86155188326054e-08	1.71141367702366e-06
AT4G05005	181.993789457214	2.24599903650324	0.376878095716871	5.95948414627562	2.53035408216122e-09	2.80372071968378e-07
AT4G04990	938.188187159588	1.0417296051667	0.340067692239322	3.06330071612209	0.00218909955800008	0.0327150856763211
AT4G05110	333.122510913531	1.210337746881	0.337090177711657	3.59054587439302	0.000329986143317905	0.00748841920458268
AT4G05200	777.510326278914	1.02842664496288	0.307350440209631	3.34610435000983	0.000819555469382088	0.0153245397789986
AT4G05135	269.389671510118	-1.34159957292807	0.380445826821361	-3.52638793317088	0.000421269409620774	0.00910501703553452
AT4G06534	146.23245579839	1.12925476977553	0.239867939641837	4.70781869165884	2.50381646211069e-06	0.000123123718817048
AT4G06536	68.6158511815989	1.21411489062082	0.35732147985773	3.39782229465809	0.000679245265248402	0.0132884883272266
AT4G08040	228.055885676067	1.47460659152191	0.345009513901615	4.27410413946561	1.91907330267437e-05	0.000717151192666561
AT4G08450	152.457120480186	1.24454043374563	0.338850641836443	3.6728289106985	0.000239880096643189	0.00580131350730971
AT4G05605	79.5927833907877	-1.44857797676598	0.494615181272547	-2.92869695798474	0.0034038610331628	0.0462116478627463
AT4G09750	10433.5773022645	1.40556186555656	0.186145622812626	7.55087250679751	4.323519210281e-14	1.24664745956443e-11
AT4G09820	367.590290364887	1.24696087294045	0.281650584325993	4.42733280999401	9.54054695139874e-06	0.00039572433646278
AT4G10240	15.5086546944709	-2.16219952109369	0.739027099731189	-2.92573780025139	0.00343640430268619	0.046447507806892
AT4G10250	225.875972995674	-1.65337403848717	0.246293977455502	-6.71301042586754	1.90649486035017e-11	3.43087947422164e-09
AT4G10265	181.547573042219	-1.84553385793859	0.458380594233578	-4.02620416561125	5.66844761616111e-05	0.00177569370138854
AT4G10510	45.4598323988191	2.32109952242176	0.543689915109304	4.26916052315432	1.96210028427783e-05	0.000730004877027355
AT4G11540	81.0970188180591	-1.19633904395319	0.392316348457668	-3.04942439604267	0.00229280334219995	0.0339544312553077
AT4G11570	11241.230358401	1.19875025568168	0.245134510764025	4.89017336622848	1.00747206092598e-06	5.6556628482159e-05
AT4G11580	935.209201986562	1.11762969315914	0.288953528804246	3.86785272283797	0.000109797942621364	0.00305483881148518
AT4G11590	1274.22463395588	1.17118187835176	0.255114305901504	4.5908122408625	4.4152439577535e-06	0.000201860180511779
AT4G06160	134.730548758703	1.57006111475831	0.428182005716612	3.66680779153862	0.000245597258728605	0.00589015580621894
AT4G13918	169.235587439436	1.09498500984678	0.279510384669553	3.91751101176905	8.94679601016557e-05	0.00257387757326464
AT4G14090	578.470803227608	1.12157491236469	0.221079661994081	5.07317092060109	3.91240785054397e-07	2.51325156454944e-05
AT4G14450	2663.43699419834	-1.3070197054828	0.356132743038047	-3.67003520747084	0.000242517063502853	0.00585345919939577
AT4G14455	6414.34384911661	-1.13630385497901	0.258538486827532	-4.39510522755178	1.10719106486841e-05	0.000448783803194427
AT4G14550	1944.21526005373	1.05616182633173	0.189745317420389	5.56620759178875	2.60343071698401e-08	2.27064376406827e-06
AT4G14690	14519.4006725689	6.39764700922186	0.363085275771126	17.6202325903589	1.72295115848624e-69	1.45727208984766e-65
AT4G14695	428.931999170197	3.44011218107853	0.519148608126842	6.62644978186672	3.43856377294193e-11	5.97603542291977e-09
AT4G15248	188.559980625544	1.4285490345871	0.293811857422082	4.862121791548	1.16134127973831e-06	6.40605948523477e-05
AT4G15630	6387.02705032129	1.97098271262998	0.189090900413668	10.4234667470414	1.93759119319937e-25	1.63881463120803e-22
AT4G15650	29.1001526503301	2.22808688795819	0.63106989580282	3.53064993715745	0.000414539988509091	0.00901331419745474
AT4G15765	1277.8080673067	1.35886433205638	0.252919696939444	5.37271058165836	7.75617666851393e-08	6.03697014683658e-06
AT4G15810	2581.96070170574	1.60266436216557	0.366826928420767	4.36899321722436	1.24820642873276e-05	0.000498771494845118
AT4G16750	399.796462273027	1.28074704346238	0.254244607737482	5.03746000695834	4.71750087156898e-07	2.96211301226014e-05
AT4G06460	49.1149422245653	-1.34143287319808	0.443470061507817	-3.02485554185361	0.00248751907519826	0.0361916909484407
AT4G17210	189.425505209527	-1.96277122986549	0.422045481076758	-4.65061543807531	3.30945936401295e-06	0.000158741440269309
AT4G17220	6444.86767779488	-1.08095304029448	0.254148043638353	-4.25324163357579	2.10698007689963e-05	0.000778202510498561
AT4G17340	3676.39263324872	1.12302476157942	0.22933519995894	4.89687044021364	9.73749924440535e-07	5.47847684761733e-05
AT4G17785	1474.90135003648	1.2704305243741	0.264989151805256	4.79427371165652	1.63265236831662e-06	8.61266552882869e-05
AT4G18180	36.4131136372285	-1.78328140501019	0.492312092011125	-3.62225798217829	0.000292042649122581	0.00676121366682151
AT4G18190	704.953425423291	-1.26994196299617	0.180017794755062	-7.05453571811661	1.73177965223471e-12	3.75574161502594e-10
AT4G18422	1199.56477622253	1.59498631604248	0.214908224442865	7.42170905826137	1.15618573960904e-13	3.05594343300415e-11
AT4G18540	264.432661028895	-1.37036268629899	0.442732120136076	-3.09524117174468	0.00196652924510581	0.0300052393657937
AT4G18830	119.641887788536	1.01281720437476	0.284259271948568	3.56300498988829	0.000366633707554641	0.00812485912269998
AT4G19050	339.797337327952	-1.06266755418377	0.249949285455344	-4.25153267490989	2.12312526660174e-05	0.00078302587957489
AT4G21200	1437.82581765885	2.01452008391482	0.373221422727072	5.39765394278557	6.75179353417771e-08	5.37533808942092e-06
AT4G07020	32.1003056759528	-1.58823052188066	0.492253761085256	-3.22644669769335	0.00125337574889944	0.0214451491925654
AT4G22070	705.719253350261	1.56905700342407	0.3575413346474	4.388463238723	1.14154425184314e-05	0.000461234774622098
AT4G07050	9.85707539818005	2.69196900540067	0.783328694495455	3.4365765282409	0.000589115898308164	0.0118730951578009
AT4G22880	346.938292513019	2.67954022902322	0.683765401581519	3.91880054595562	8.89907156182098e-05	0.00256305382303798
AT4G23496	13.662741929933	2.85873441413833	0.837745428554377	3.41241422119295	0.000643901883903397	0.0127444355711114
AT4G23600	2008.51146374897	-1.05061548248902	0.196297337783949	-5.3521636836734	8.69087286491965e-08	6.74379841206334e-06
AT4G24600	106.765357610967	-1.37492909434607	0.337396072271119	-4.07511885094272	4.59908522504405e-05	0.0014922914130469
AT4G24980	80.1716264293752	-1.35973409401826	0.323728008197354	-4.20023618465945	2.6663668940473e-05	0.000946926693464419
AT4G07385	166.076392756367	1.66693080997866	0.533843391297566	3.12250903008652	0.00179316604540587	0.0280171152931825
AT4G25480	1501.77245468702	1.71099253884461	0.402200303386123	4.25408067681643	2.09909615907178e-05	0.000776420786301564
AT4G25640	48776.8108827519	1.35472399310004	0.135384993946166	10.0064560599584	1.42775692656568e-23	1.00633067374104e-20
AT4G25700	6071.09369985769	2.11640740012007	0.348120784420862	6.07952037003753	1.20542568742944e-09	1.44275808456767e-07
AT4G25830	2515.05205612273	1.0944336236173	0.206357717097648	5.30357497170513	1.13556535312535e-07	8.44980506457556e-06
AT4G26150	4836.94684320307	2.66703417962441	0.414664650368579	6.43178572674035	1.26113442093581e-10	1.90476338076341e-08
AT4G26170	772.37409646668	1.58005865017759	0.399562817181065	3.95446868986704	7.67049154217117e-05	0.00228172394362311
AT4G26850	58804.299285835	1.80994968721274	0.269444192352869	6.7173453300578	1.85065032160436e-11	3.35417151859921e-09
AT4G27030	3038.28211432844	1.14756372083707	0.319477792973068	3.5919983988803	0.000328151866570258	0.00745436478276966
AT4G27550	493.671207882855	1.07012463985852	0.278077835196085	3.84829175293289	0.000118944346919349	0.0032628041716017
AT4G27560	16983.0871277449	1.09032278902909	0.155768265885455	6.99964644808249	2.56609228288101e-12	5.33705127752646e-10
AT4G28110	1041.57486098159	2.23757202361797	0.238373909733517	9.38681597377582	6.18414367202238e-21	3.82723076911941e-18
AT4G28140	244.433027360559	-1.37526796891328	0.266955976866705	-5.1516657729674	2.58182862317633e-07	1.7377007820816e-05
AT4G28420	253.385047708009	-1.13662327301519	0.17083671001609	-6.65327301671951	2.86645749040135e-11	5.01610292147889e-09
AT4G28556	40.5665583773483	-1.39423727166737	0.359464314105922	-3.87865280907004	0.000105036538537759	0.00293847533501333
AT4G28670	321.662220650965	1.58059418082767	0.464098160376269	3.40573248458085	0.000659868036969113	0.0129895202250227
AT4G29790	103737.07020714	-1.20516036032105	0.136448141761475	-8.83236916797147	1.02481559021088e-18	5.0987589776492e-16
AT4G29905	1509.47191150508	1.27346841155374	0.357547564271362	3.56167553301311	0.000368495614519399	0.00815899452252639
AT4G30530	177594.341811494	-1.02518626549876	0.285539806437693	-3.59034447171716	0.000330241234725626	0.00748841920458268
AT4G30540	265.395888408507	-1.82664807769531	0.325464090494215	-5.61244122176908	1.99491983075007e-08	1.81430450843915e-06
AT4G31470	210.969542535894	-1.1677355303811	0.388374383721168	-3.00672644573664	0.00264077286227891	0.0379213189629117
AT4G31680	15.9006968411834	-1.90566232003254	0.60332523233487	-3.15859874226977	0.00158529595291529	0.0256795585318545
AT4G31870	2042.63545309424	2.48211306757959	0.459955769726276	5.39641685342206	6.79848946253456e-08	5.37565888605336e-06
AT4G31950	1338.46096371467	-2.42143209178242	0.493017954367448	-4.91144809297903	9.0406221511878e-07	5.14342480861523e-05
AT4G32080	215.10545463529	-1.4513377129115	0.463875816049054	-3.12872036587917	0.0017556930564242	0.0275844926400667
AT4G32500	442.431318872393	-1.01123430478268	0.279416760712372	-3.61908964302837	0.000295641221070783	0.00680725983979134
AT4G32770	2627.82293239888	1.61506282601138	0.416327807975979	3.87930566988348	0.000104755051003649	0.00293383517016179
AT4G33070	12930.2736514204	-1.50278470909262	0.44816787123851	-3.3531736778446	0.00079890558236112	0.0150739089656918
AT4G33660	1087.84355574873	1.40205599161362	0.328876193712198	4.26317264192304	2.01544680636963e-05	0.000748754718372225
AT4G34000	12467.6950617721	1.04048303094436	0.149930888735942	6.93975097270889	3.92791724465254e-12	8.03765904563012e-10
AT4G34170	691.101797662153	-1.37059318031766	0.2935591136513	-4.66888308548886	3.02841650145517e-06	0.000146927419326814
AT4G34550	664.976410948277	1.84834298324443	0.530135226341586	3.48655001856729	0.000489293875440609	0.0102521410366887
AT4G34610	2620.92692542207	1.62836992545271	0.320161690267425	5.08608610884258	3.65528146170338e-07	2.37210004627267e-05
AT4G35090	41708.6643540586	1.293251234021	0.352397943128912	3.6698603361255	0.00024268302505574	0.00585345919939577
AT4G36470	863.038377624603	-1.15380211516821	0.2031931680084	-5.67835093314019	1.35999477661245e-08	1.29991423050115e-06
AT4G37070	1240.92060232802	1.36242154698401	0.321428115304053	4.23865082771379	2.24867085318787e-05	0.000824534309664583
AT4G37150	1721.89088655836	1.89825348727548	0.232266955964048	8.17272297471925	3.01505758177775e-16	1.12505986882395e-13
AT4G37310	6515.47881888835	1.35910811044418	0.197905709321191	6.86745276377254	6.53583831313753e-12	1.28558419657017e-09
AT4G37470	7361.944217334	1.22610149217361	0.216897864833096	5.65289793478187	1.57764997514904e-08	1.47716939001593e-06
AT4G37700	176.841394539856	1.39354502422864	0.459199033508079	3.03472987210484	0.002407512108168	0.0353201061244899
AT4G37760	10978.281261493	1.92360323652584	0.302125020011833	6.36691140790162	1.92872500286753e-10	2.73404850406484e-08
AT4G38060	5855.17724399351	1.24706495457743	0.198587094042865	6.27968781449739	3.39253546051896e-10	4.57884014761744e-08
AT4G38590	675.973663101468	-1.13649586960083	0.237924305666101	-4.77671193121297	1.78184746600728e-06	9.32218507267396e-05
AT4G38840	82.1295831859355	1.12889411409502	0.334506886446147	3.37480081826884	0.00073869134091727	0.01424282225261
AT4G39650	991.100603347499	-1.25618655254126	0.204479647539935	-6.14333293143968	8.08076602808282e-10	1.02520678598287e-07
AT4G39795	1039.30594196243	1.13682465054841	0.260092897374744	4.37084081119857	1.23769005370503e-05	0.000495349328433935
ATMG00020	18941.4856767406	1.30496232129945	0.404637869320118	3.22501283306002	0.00125967022105242	0.0215238196558815
ATCG00020	14581.3585846043	1.68129960228193	0.532310661416527	3.15849319607433	0.00158587011190258	0.0256795585318545
ATCG00040	213.253428313726	1.51250078911728	0.481016122122998	3.14438689173608	0.00166435237222126	0.0265271841034813
ATCG01060	105.375320252346	1.46085649842172	0.47397317403716	3.08215016891903	0.00205511132876463	0.0311868553360467
